date,product_id,category,quantity,unit_price,customer_id,store_id,total_sales,year,month,day_of_week,quarter
2022-06-07,P009,Electronics,8,213.024,4380,S003,1704.192,2022,6,1,2
2022-07-10,P009,Clothing,7,575.088,1707,S003,4025.616,2022,7,6,3
2024-12-14,P027,Toys,5,168.96,1432,S002,844.8000000000001,2024,12,5,4
2024-03-20,P017,Home Goods,3,28.75,1472,S002,86.25,2024,3,2,1
2024-08-24,P044,Clothing,1,524.9879999999999,1047,S001,524.9879999999999,2024,8,5,3
2023-03-20,P045,Electronics,7,378.58,2914,S002,2650.06,2023,3,0,1
2024-03-22,P008,Books,3,123.67,2105,S001,371.01,2024,3,4,1
2024-01-03,P016,Toys,4,492.52,4180,S004,1970.08,2024,1,2,1
2024-01-12,P018,Home Goods,5,256.12,3310,S003,1280.6,2024,1,4,1
2024-03-28,P033,Electronics,8,476.02,2890,S003,3808.16,2024,3,3,1
2023-12-15,P001,Clothing,7,386.18999999999994,4102,S001,2703.3299999999995,2023,12,4,4
2023-07-16,P012,Toys,9,289.464,1357,S003,2605.176,2023,7,6,3
2023-01-21,P006,Electronics,3,230.08,1567,S004,690.24,2023,1,5,1
2024-06-15,P041,Electronics,1,208.908,1479,S002,208.908,2024,6,5,2
2022-11-21,P005,Home Goods,1,407.265,1866,S004,407.265,2022,11,0,4
2024-04-06,P016,Books,1,231.75,4260,S003,231.75,2024,4,5,2
2022-11-30,P018,Books,2,42.015,2028,S004,84.03,2022,11,2,4
2024-02-02,P049,Books,2,291.73,4357,S003,583.46,2024,2,4,1
2024-05-27,P018,Clothing,7,114.43,2813,S001,801.01,2024,5,0,2
2022-11-11,P001,Electronics,9,652.5600000000001,4728,S002,5873.040000000001,2022,11,4,4
2022-04-05,P019,Clothing,8,303.45,2417,S002,2427.6,2022,4,1,2
2022-07-17,P008,Electronics,4,461.03999999999996,4526,S003,1844.1599999999999,2022,7,6,3
2024-01-14,P003,Home Goods,2,478.84,1707,S003,957.68,2024,1,6,1
2024-08-26,P025,Home Goods,3,295.464,3473,S002,886.392,2024,8,0,3
2022-03-13,P005,Clothing,5,491.48,2050,S004,2457.4,2022,3,6,1
2024-05-15,P040,Clothing,9,162.76,1126,S004,1464.84,2024,5,2,2
2023-04-09,P019,Home Goods,8,101.27,3182,S004,810.16,2023,4,6,2
2023-09-07,P018,Toys,3,207.62,4606,S002,622.86,2023,9,3,3
2024-11-02,P050,Books,9,361.03499999999997,3378,S001,3249.3149999999996,2024,11,5,4
2023-03-29,P031,Books,3,448.73,2652,S003,1346.19,2023,3,2,1
2023-08-24,P033,Home Goods,8,341.24399999999997,3439,S003,2729.9519999999998,2023,8,3,3
2022-01-23,P047,Books,1,153.17,1007,S002,153.17,2022,1,6,1
2022-05-07,P018,Toys,4,373.89,1612,S001,1495.56,2022,5,5,2
2022-12-31,P039,Toys,4,386.79,2284,S002,1547.16,2022,12,5,4
2022-02-14,P016,Electronics,6,89.44,2222,S004,536.64,2022,2,0,1
2024-02-08,P016,Clothing,2,292.64,1597,S004,585.28,2024,2,3,1
2023-07-13,P047,Books,7,547.896,2763,S003,3835.272,2023,7,3,3
2023-11-18,P038,Toys,5,634.335,1385,S003,3171.675,2023,11,5,4
2022-09-15,P041,Clothing,6,297.54,3519,S003,1785.2400000000002,2022,9,3,3
2023-02-14,P007,Clothing,6,194.77,1178,S003,1168.6200000000001,2023,2,1,1
2024-03-10,P014,Electronics,6,52.62,3497,S004,315.71999999999997,2024,3,6,1
2024-12-03,P043,Clothing,8,360.195,4311,S004,2881.56,2024,12,1,4
2022-03-21,P048,Clothing,4,378.52,4595,S001,1514.08,2022,3,0,1
2024-09-30,P025,Home Goods,8,186.53,1814,S003,1492.24,2024,9,0,3
2023-12-17,P032,Electronics,9,188.055,4817,S002,1692.4950000000001,2023,12,6,4
2023-12-04,P038,Electronics,4,699.5699999999999,4254,S001,2798.2799999999997,2023,12,0,4
2023-09-30,P022,Books,1,412.56,2817,S001,412.56,2023,9,5,3
2022-04-19,P016,Clothing,3,322.76,1357,S004,968.28,2022,4,1,2
2022-05-19,P029,Books,1,77.02,3423,S003,77.02,2022,5,3,2
2024-01-09,P016,Toys,7,81.01,1701,S001,567.07,2024,1,1,1
2023-04-08,P012,Clothing,1,60.58,3885,S003,60.58,2023,4,5,2
2024-10-23,P017,Toys,4,311.99,2750,S004,1247.96,2024,10,2,4
2023-06-22,P037,Home Goods,1,79.95599999999999,4841,S001,79.95599999999999,2023,6,3,2
2022-08-03,P027,Clothing,2,507.46799999999996,3585,S001,1014.9359999999999,2022,8,2,3
2024-04-27,P025,Books,1,496.55,1781,S002,496.55,2024,4,5,2
2023-02-11,P013,Books,5,189.51,1081,S004,947.55,2023,2,5,1
2023-10-26,P008,Clothing,7,232.3,4429,S002,1626.1000000000001,2023,10,3,4
2024-04-11,P005,Books,3,358.72,1184,S004,1076.16,2024,4,3,2
2024-10-09,P012,Clothing,8,469.2,3335,S002,3753.6,2024,10,2,4
2024-07-06,P041,Electronics,5,537.732,4133,S004,2688.66,2024,7,5,3
2024-03-22,P003,Books,5,38.22,1882,S004,191.1,2024,3,4,1
2024-03-25,P035,Clothing,5,92.85,1506,S001,464.25,2024,3,0,1
2024-11-17,P033,Clothing,8,569.625,3041,S002,4557.0,2024,11,6,4
2023-02-14,P022,Books,2,347.56,2485,S002,695.12,2023,2,1,1
2022-01-02,P050,Electronics,2,75.28,1029,S002,150.56,2022,1,6,1
2023-01-16,P044,Books,8,256.01,2932,S001,2048.08,2023,1,0,1
2022-11-10,P009,Clothing,9,588.9000000000001,3983,S003,5300.1,2022,11,3,4
2024-03-08,P041,Electronics,2,273.67,3078,S004,547.34,2024,3,4,1
2024-02-10,P018,Toys,4,436.93,2316,S002,1747.72,2024,2,5,1
2024-01-02,P050,Home Goods,8,263.63199999999995,2196,S004,2109.0559999999996,2024,1,1,1
2022-01-27,P029,Books,2,393.28,4685,S001,786.56,2022,1,3,1
2024-05-10,P039,Clothing,4,311.75,2151,S004,1247.0,2024,5,4,2
2023-03-19,P027,Electronics,1,164.45,1085,S001,164.45,2023,3,6,1
2024-03-11,P036,Electronics,2,363.26,2338,S003,726.52,2024,3,0,1
2023-11-26,P045,Toys,7,590.04,3075,S002,4130.28,2023,11,6,4
2023-04-10,P017,Books,1,467.61,3169,S001,467.61,2023,4,0,2
2022-07-22,P034,Electronics,1,228.252,2274,S004,228.252,2022,7,4,3
2022-05-26,P046,Toys,2,346.15,3620,S001,692.3,2022,5,3,2
2024-08-10,P003,Clothing,4,366.33599999999996,3450,S001,1465.3439999999998,2024,8,5,3
2024-10-24,P005,Toys,7,267.35,1682,S003,1871.4500000000003,2024,10,3,4
2024-02-26,P014,Books,4,347.19000000000005,4514,S002,1388.7600000000002,2024,2,0,1
2022-06-08,P003,Toys,5,13.860000000000001,1271,S001,69.30000000000001,2022,6,2,2
2023-06-16,P023,Electronics,4,177.87599999999998,3884,S001,711.5039999999999,2023,6,4,2
2024-05-10,P039,Electronics,4,273.76,2835,S004,1095.04,2024,5,4,2
2024-06-25,P030,Home Goods,9,116.832,3160,S001,1051.4879999999998,2024,6,1,2
2022-06-29,P050,Toys,6,545.82,2729,S001,3274.92,2022,6,2,2
2022-01-01,P045,Clothing,3,327.32,2417,S002,981.96,2022,1,5,1
2024-04-25,P023,Books,6,244.16,1018,S002,1464.96,2024,4,3,2
2023-04-26,P027,Home Goods,7,409.2,2875,S004,2864.4,2023,4,2,2
2022-12-26,P010,Toys,7,346.395,3652,S001,2424.765,2022,12,0,4
2022-01-22,P025,Clothing,8,283.74,4800,S001,2269.92,2022,1,5,1
2023-11-10,P013,Home Goods,4,17.025,1464,S001,68.1,2023,11,4,4
2024-08-28,P016,Electronics,1,227.028,1690,S003,227.028,2024,8,2,3
2024-11-26,P041,Books,6,117.01500000000001,2010,S003,702.0900000000001,2024,11,1,4
2023-12-06,P034,Toys,8,521.925,4980,S004,4175.4,2023,12,2,4
2023-10-14,P037,Clothing,5,244.72,2214,S003,1223.6,2023,10,5,4
2022-05-12,P022,Electronics,3,157.86,2516,S004,473.58000000000004,2022,5,3,2
2023-11-19,P017,Home Goods,4,358.86,4983,S001,1435.44,2023,11,6,4
2023-05-23,P023,Books,8,112.72,4061,S003,901.76,2023,5,1,2
2024-01-16,P036,Home Goods,6,463.29,1162,S002,2779.7400000000002,2024,1,1,1
2023-06-02,P049,Home Goods,5,43.74,2635,S003,218.70000000000002,2023,6,4,2
2022-12-08,P009,Clothing,9,651.075,3746,S001,5859.675,2022,12,3,4
2022-05-27,P002,Electronics,3,260.57,1294,S002,781.71,2022,5,4,2
2023-03-09,P032,Toys,7,313.28,1578,S004,2192.96,2023,3,3,1
2022-05-29,P050,Clothing,9,158.28,4144,S001,1424.52,2022,5,6,2
2022-09-18,P022,Books,4,483.68,2767,S002,1934.72,2022,9,6,3
2024-12-21,P043,Home Goods,3,222.16500000000002,3748,S003,666.4950000000001,2024,12,5,4
2023-08-01,P013,Books,1,358.26,2585,S004,358.26,2023,8,1,3
2023-11-01,P008,Clothing,9,745.155,4380,S003,6706.3949999999995,2023,11,2,4
2024-09-16,P001,Clothing,1,441.74,3349,S002,441.74,2024,9,0,3
2024-12-28,P017,Toys,2,409.20000000000005,2331,S002,818.4000000000001,2024,12,5,4
2023-12-22,P012,Home Goods,9,742.92,3171,S001,6686.28,2023,12,4,4
2024-07-25,P004,Clothing,5,424.404,3716,S004,2122.02,2024,7,3,3
2023-03-23,P013,Books,4,282.74,4332,S004,1130.96,2023,3,3,1
2023-02-26,P031,Toys,9,208.74,1194,S002,1878.66,2023,2,6,1
2023-06-17,P041,Books,9,208.68,1841,S001,1878.1200000000001,2023,6,5,2
2024-03-18,P007,Home Goods,2,178.57,3398,S002,357.14,2024,3,0,1
2024-03-28,P023,Toys,3,382.62,2866,S002,1147.8600000000001,2024,3,3,1
2023-03-09,P024,Toys,3,296.29,2791,S004,888.8700000000001,2023,3,3,1
2022-07-20,P005,Toys,5,34.404,1488,S003,172.02,2022,7,2,3
2024-02-09,P005,Electronics,3,439.95,3247,S003,1319.85,2024,2,4,1
2022-07-13,P017,Toys,6,186.516,3931,S004,1119.096,2022,7,2,3
2023-12-18,P030,Books,2,747.855,3555,S001,1495.71,2023,12,0,4
2024-04-07,P009,Books,6,477.55,3945,S004,2865.3,2024,4,6,2
2024-04-14,P006,Home Goods,6,470.86,2603,S001,2825.16,2024,4,6,2
2024-06-02,P025,Clothing,2,488.93999999999994,1445,S004,977.8799999999999,2024,6,6,2
2024-09-15,P019,Clothing,6,118.1,1079,S001,708.5999999999999,2024,9,6,3
2023-09-29,P016,Electronics,6,270.99,1744,S002,1625.94,2023,9,4,3
2024-05-11,P021,Toys,6,119.91,3745,S002,719.46,2024,5,5,2
2024-01-27,P002,Electronics,5,137.24,4688,S001,686.2,2024,1,5,1
2022-09-30,P010,Home Goods,7,309.37,4540,S004,2165.59,2022,9,4,3
2022-02-11,P016,Home Goods,5,30.01,2860,S002,150.05,2022,2,4,1
2023-02-01,P037,Clothing,1,485.03,2465,S004,485.03,2023,2,2,1
2023-07-31,P015,Home Goods,9,552.18,1930,S003,4969.62,2023,7,0,3
2024-01-25,P013,Toys,3,196.58,3701,S002,589.74,2024,1,3,1
2024-08-27,P013,Books,2,315.072,2934,S004,630.144,2024,8,1,3
2022-10-13,P032,Home Goods,6,238.4,3949,S004,1430.4,2022,10,3,4
2022-07-10,P045,Electronics,8,530.736,1271,S003,4245.888,2022,7,6,3
2024-12-01,P047,Toys,2,521.115,2366,S004,1042.23,2024,12,6,4
2022-06-15,P046,Home Goods,4,175.524,3171,S001,702.096,2022,6,2,2
2023-09-07,P008,Home Goods,2,228.95,4294,S002,457.9,2023,9,3,3
2023-12-25,P043,Toys,9,330.28499999999997,2513,S001,2972.5649999999996,2023,12,0,4
2023-11-11,P018,Home Goods,2,720.105,1685,S003,1440.21,2023,11,5,4
2022-05-14,P036,Books,2,95.9,2726,S001,191.8,2022,5,5,2
2022-04-01,P026,Clothing,5,53.89,1651,S004,269.45,2022,4,4,2
2022-06-11,P010,Toys,5,529.8,1296,S003,2649.0,2022,6,5,2
2023-12-25,P031,Electronics,7,674.0699999999999,2142,S003,4718.49,2023,12,0,4
2023-11-14,P033,Home Goods,1,655.7249999999999,3834,S001,655.7249999999999,2023,11,1,4
2022-11-30,P029,Clothing,2,390.57,4147,S003,781.14,2022,11,2,4
2024-02-14,P005,Electronics,6,247.998,1620,S001,1487.9879999999998,2024,2,2,1
2024-07-31,P013,Electronics,2,343.26,2654,S001,686.52,2024,7,2,3
2022-03-08,P001,Books,4,44.03,4020,S001,176.12,2022,3,1,1
2023-09-28,P023,Clothing,6,308.5,3928,S003,1851.0,2023,9,3,3
2024-04-03,P040,Toys,7,16.67,4329,S003,116.69000000000001,2024,4,2,2
2022-12-23,P003,Clothing,5,253.86,4603,S002,1269.3000000000002,2022,12,4,4
2023-03-01,P003,Clothing,8,466.82,2654,S001,3734.56,2023,3,2,1
2024-01-22,P007,Electronics,6,158.98,3398,S001,953.8799999999999,2024,1,0,1
2024-10-07,P036,Books,5,470.52,2672,S001,2352.6,2024,10,0,4
2024-07-22,P035,Books,4,159.08399999999997,4348,S001,636.3359999999999,2024,7,0,3
2023-12-23,P015,Clothing,6,246.20999999999998,1254,S001,1477.2599999999998,2023,12,5,4
2024-05-11,P040,Clothing,6,317.92,2287,S001,1907.52,2024,5,5,2
2023-05-06,P003,Home Goods,6,383.2,3726,S001,2299.2,2023,5,5,2
2024-02-17,P029,Electronics,1,255.68,4748,S002,255.68,2024,2,5,1
2023-08-25,P030,Toys,6,530.688,1028,S002,3184.1279999999997,2023,8,4,3
2022-10-05,P039,Toys,1,29.72,3514,S004,29.72,2022,10,2,4
2024-04-15,P018,Books,5,310.32,2058,S001,1551.6,2024,4,0,2
2023-11-26,P011,Electronics,7,159.285,1748,S001,1114.995,2023,11,6,4
2023-04-29,P043,Books,1,443.28,2317,S002,443.28,2023,4,5,2
2024-10-18,P049,Toys,1,206.42,1601,S002,206.42,2024,10,4,4
2022-02-03,P038,Clothing,6,418.05,4274,S001,2508.3,2022,2,3,1
2023-03-10,P040,Electronics,7,339.12,3787,S001,2373.84,2023,3,4,1
2022-03-31,P001,Electronics,6,96.21,3978,S002,577.26,2022,3,3,1
2024-06-13,P029,Home Goods,5,551.808,2091,S002,2759.04,2024,6,3,2
2024-04-15,P010,Clothing,6,130.3,1130,S004,781.8000000000001,2024,4,0,2
2023-03-28,P028,Clothing,3,129.63,4948,S004,388.89,2023,3,1,1
2024-03-21,P031,Books,9,408.95,1110,S001,3680.5499999999997,2024,3,3,1
2023-06-10,P019,Electronics,5,74.256,3571,S002,371.28,2023,6,5,2
2024-06-04,P003,Books,2,142.56,4359,S004,285.12,2024,6,1,2
2023-08-12,P036,Clothing,7,308.16,3734,S001,2157.1200000000003,2023,8,5,3
2023-06-28,P043,Home Goods,3,500.316,1830,S004,1500.9479999999999,2023,6,2,2
2024-11-07,P015,Electronics,1,123.405,1665,S004,123.405,2024,11,3,4
2022-12-22,P033,Clothing,3,417.54,2066,S004,1252.6200000000001,2022,12,3,4
2022-07-02,P041,Home Goods,9,430.212,1874,S003,3871.908,2022,7,5,3
2023-12-24,P043,Toys,5,647.535,4788,S001,3237.6749999999997,2023,12,6,4
2024-12-06,P045,Clothing,7,702.645,4755,S004,4918.514999999999,2024,12,4,4
2023-05-20,P026,Toys,3,394.47,2317,S001,1183.41,2023,5,5,2
2022-04-08,P016,Books,4,329.89,1284,S001,1319.56,2022,4,4,2
2023-04-06,P036,Toys,1,222.47,3870,S002,222.47,2023,4,3,2
2023-10-06,P033,Clothing,3,64.93,1563,S001,194.79000000000002,2023,10,4,4
2022-08-29,P020,Toys,7,429.32399999999996,4698,S004,3005.2679999999996,2022,8,0,3
2024-03-05,P013,Electronics,4,496.44,1018,S001,1985.76,2024,3,1,1
2024-12-30,P033,Clothing,2,556.515,4578,S002,1113.03,2024,12,0,4
2023-08-10,P005,Home Goods,5,21.828,1546,S003,109.14,2023,8,3,3
2023-04-24,P037,Toys,5,253.17,1047,S003,1265.85,2023,4,0,2
2023-06-15,P014,Electronics,2,373.416,2768,S002,746.832,2023,6,3,2
2022-06-25,P027,Books,6,417.52799999999996,3042,S004,2505.1679999999997,2022,6,5,2
2024-09-24,P023,Books,4,362.67,1218,S004,1450.68,2024,9,1,3
2023-07-01,P014,Toys,1,340.16400000000004,4693,S004,340.16400000000004,2023,7,5,3
2023-05-31,P040,Books,3,119.45,1765,S001,358.35,2023,5,2,2
2024-03-06,P004,Home Goods,9,471.68,4259,S003,4245.12,2024,3,2,1
2023-07-30,P039,Clothing,7,421.644,3078,S004,2951.508,2023,7,6,3
2024-02-24,P019,Electronics,6,126.05,3306,S003,756.3,2024,2,5,1
2022-04-07,P047,Toys,1,167.94,4746,S002,167.94,2022,4,3,2
2024-07-26,P004,Books,9,554.088,4415,S003,4986.7919999999995,2024,7,4,3
2024-11-12,P030,Clothing,9,667.3050000000001,1307,S004,6005.745000000001,2024,11,1,4
2024-02-25,P019,Home Goods,1,208.52,4142,S003,208.52,2024,2,6,1
2024-11-24,P031,Books,6,43.155,3354,S002,258.93,2024,11,6,4
2022-08-14,P031,Books,7,40.51199999999999,1567,S003,283.58399999999995,2022,8,6,3
2023-09-06,P009,Electronics,2,149.12,2122,S001,298.24,2023,9,2,3
2024-01-10,P013,Home Goods,8,318.27,3068,S002,2546.16,2024,1,2,1
2023-12-21,P014,Home Goods,8,444.39,4968,S001,3555.12,2023,12,3,4
2023-06-16,P046,Toys,6,384.69599999999997,4691,S001,2308.176,2023,6,4,2
2023-04-05,P010,Electronics,9,361.47,4636,S004,3253.2300000000005,2023,4,2,2
2022-07-11,P048,Toys,3,23.195999999999998,4077,S004,69.588,2022,7,0,3
2023-06-05,P031,Electronics,2,73.788,1230,S002,147.576,2023,6,0,2
2022-08-30,P037,Home Goods,2,223.38,1081,S004,446.76,2022,8,1,3
2024-05-15,P023,Electronics,6,85.88,4005,S003,515.28,2024,5,2,2
2022-10-29,P027,Electronics,7,279.96,1216,S002,1959.7199999999998,2022,10,5,4
2022-04-03,P006,Electronics,6,324.07,1334,S004,1944.42,2022,4,6,2
2023-11-22,P026,Clothing,3,614.265,1558,S004,1842.795,2023,11,2,4
2024-01-04,P002,Clothing,5,378.79,3911,S003,1893.95,2024,1,3,1
2024-09-15,P045,Home Goods,8,410.35,1873,S001,3282.8,2024,9,6,3
2023-12-17,P013,Electronics,6,504.405,1752,S003,3026.43,2023,12,6,4
2023-04-14,P050,Home Goods,2,370.32,4761,S001,740.64,2023,4,4,2
2024-07-16,P019,Clothing,7,171.80399999999997,1593,S004,1202.6279999999997,2024,7,1,3
2023-11-10,P001,Electronics,8,744.855,2822,S001,5958.84,2023,11,4,4
2022-05-04,P040,Toys,4,99.75,3751,S001,399.0,2022,5,2,2
2023-12-06,P032,Clothing,1,172.64999999999998,3972,S004,172.64999999999998,2023,12,2,4
2024-10-16,P022,Clothing,2,283.494,2678,S002,566.988,2024,10,2,4
2023-06-10,P048,Clothing,4,585.492,4897,S003,2341.968,2023,6,5,2
2023-02-15,P029,Electronics,7,494.26,4862,S004,3459.8199999999997,2023,2,2,1
2022-08-03,P002,Books,2,479.4,1552,S003,958.8,2022,8,2,3
2022-08-14,P040,Toys,6,381.888,2482,S003,2291.328,2022,8,6,3
2023-07-20,P038,Toys,2,317.796,1782,S001,635.592,2023,7,3,3
2024-01-04,P048,Home Goods,7,485.6,3134,S004,3399.2000000000003,2024,1,3,1
2022-05-06,P011,Electronics,2,350.86,4586,S002,701.72,2022,5,4,2
2024-11-11,P017,Clothing,3,271.97799999999995,4794,S003,815.9339999999999,2024,11,0,4
2024-06-03,P043,Books,9,198.132,1512,S003,1783.188,2024,6,0,2
2023-12-26,P008,Electronics,4,260.32500000000005,1983,S002,1041.3000000000002,2023,12,1,4
2024-08-08,P022,Electronics,5,514.584,4056,S003,2572.9199999999996,2024,8,3,3
2022-05-05,P004,Books,9,83.43,1586,S004,750.8700000000001,2022,5,3,2
2023-09-05,P011,Clothing,7,473.5,2501,S002,3314.5,2023,9,1,3
2024-02-07,P008,Electronics,8,258.66,3545,S004,2069.28,2024,2,2,1
2024-08-08,P009,Toys,3,556.728,3954,S002,1670.1839999999997,2024,8,3,3
2024-06-29,P026,Toys,4,210.036,1955,S003,840.144,2024,6,5,2
2023-01-23,P002,Books,7,360.82,1742,S002,2525.74,2023,1,0,1
2024-11-12,P016,Clothing,4,369.915,1448,S004,1479.66,2024,11,1,4
2022-07-08,P031,Books,2,380.556,1587,S002,761.112,2022,7,4,3
2024-09-17,P006,Electronics,6,257.14,1259,S003,1542.84,2024,9,1,3
2024-12-07,P021,Toys,9,725.835,4608,S001,6532.515,2024,12,5,4
2022-09-18,P026,Home Goods,2,349.13,4271,S003,698.26,2022,9,6,3
2024-05-04,P019,Books,1,133.15,3510,S003,133.15,2024,5,5,2
2022-03-06,P028,Home Goods,8,455.74,1093,S001,3645.92,2022,3,6,1
2023-06-20,P008,Home Goods,1,184.884,2020,S002,184.884,2023,6,1,2
2023-10-16,P014,Toys,1,192.09,2959,S003,192.09,2023,10,0,4
2023-12-20,P024,Books,3,90.06,2375,S001,270.18,2023,12,2,4
2024-11-08,P048,Home Goods,5,676.47,2131,S004,3382.3500000000004,2024,11,4,4
2024-03-18,P044,Electronics,9,150.19,3402,S001,1351.71,2024,3,0,1
2023-09-10,P037,Clothing,2,136.87,3516,S003,273.74,2023,9,6,3
2024-07-22,P026,Clothing,1,553.116,3142,S004,553.116,2024,7,0,3
2024-11-20,P031,Toys,1,607.0649999999999,1867,S003,607.0649999999999,2024,11,2,4
2022-02-05,P032,Books,8,79.13,1090,S001,633.04,2022,2,5,1
2024-12-17,P050,Books,2,580.455,4115,S004,1160.91,2024,12,1,4
2022-05-14,P041,Clothing,9,457.39,2479,S003,4116.51,2022,5,5,2
2024-07-26,P002,Electronics,9,58.163999999999994,1954,S001,523.476,2024,7,4,3
2023-01-27,P025,Clothing,2,414.36,3431,S004,828.72,2023,1,4,1
2022-07-19,P044,Clothing,3,333.888,1022,S003,1001.664,2022,7,1,3
2023-07-28,P002,Books,2,405.492,2725,S001,810.984,2023,7,4,3
2024-02-20,P042,Home Goods,6,251.5,1022,S003,1509.0,2024,2,1,1
2023-05-24,P001,Electronics,7,351.92,4305,S003,2463.44,2023,5,2,2
2022-03-28,P036,Books,6,26.71,2721,S003,160.26,2022,3,0,1
2024-01-08,P012,Clothing,3,383.73,3358,S002,1151.19,2024,1,0,1
2024-10-11,P009,Home Goods,3,26.34,2440,S003,79.02,2024,10,4,4
2023-05-27,P036,Electronics,2,233.1,2356,S004,466.2,2023,5,5,2
2022-11-08,P041,Toys,2,125.955,1574,S001,251.91,2022,11,1,4
2023-07-31,P028,Electronics,5,496.26,3150,S001,2481.3,2023,7,0,3
2022-03-18,P038,Electronics,8,163.69,3547,S002,1309.52,2022,3,4,1
2024-08-01,P033,Clothing,6,279.012,1827,S002,1674.0720000000001,2024,8,3,3
2024-08-06,P042,Clothing,9,264.108,4554,S002,2376.972,2024,8,1,3
2023-12-28,P046,Toys,5,582.795,1188,S003,2913.975,2023,12,3,4
2023-04-22,P022,Toys,4,245.76,4919,S003,983.04,2023,4,5,2
2024-07-13,P025,Toys,9,475.90799999999996,1459,S004,4283.172,2024,7,5,3
2023-11-24,P018,Books,5,69.03,3236,S001,345.15,2023,11,4,4
2024-08-05,P006,Books,1,124.65599999999999,1350,S001,124.65599999999999,2024,8,0,3
2024-02-08,P018,Clothing,5,280.25,1580,S003,1401.25,2024,2,3,1
2024-06-30,P016,Clothing,5,568.884,3161,S001,2844.42,2024,6,6,2
2024-01-07,P015,Toys,5,46.63,3151,S003,233.15,2024,1,6,1
2023-06-30,P048,Books,2,37.332,1619,S002,74.664,2023,6,4,2
2024-11-27,P008,Home Goods,6,130.065,2531,S003,780.39,2024,11,2,4
2023-11-11,P013,Books,5,486.255,2368,S004,2431.275,2023,11,5,4
2024-01-14,P043,Clothing,2,205.51,4092,S003,411.02,2024,1,6,1
2022-11-13,P007,Books,8,621.78,3434,S003,4974.24,2022,11,6,4
2024-02-03,P017,Clothing,6,45.25,3991,S001,271.5,2024,2,5,1
2023-12-11,P050,Toys,3,159.35999999999999,2801,S003,478.0799999999999,2023,12,0,4
2022-09-28,P032,Toys,9,157.01,3902,S004,1413.09,2022,9,2,3
2022-04-04,P022,Toys,4,317.1,2232,S003,1268.4,2022,4,0,2
2024-01-13,P013,Home Goods,3,345.73,4753,S003,1037.19,2024,1,5,1
2024-06-11,P047,Home Goods,7,85.032,3530,S002,595.2239999999999,2024,6,1,2
2023-10-24,P023,Clothing,8,472.46,1472,S003,3779.68,2023,10,1,4
2022-11-21,P029,Electronics,7,265.665,4777,S003,1859.6550000000002,2022,11,0,4
2024-03-13,P022,Home Goods,1,359.45,1858,S003,359.45,2024,3,2,1
2022-05-05,P001,Clothing,1,266.86,3989,S004,266.86,2022,5,3,2
2023-07-30,P029,Books,5,142.98,3440,S001,714.9,2023,7,6,3
2022-08-30,P048,Toys,8,509.5799999999999,4706,S002,4076.6399999999994,2022,8,1,3
2022-09-28,P005,Toys,3,410.94,2712,S002,1232.82,2022,9,2,3
2022-10-21,P035,Toys,8,204.08,1515,S003,1632.64,2022,10,4,4
2023-05-30,P010,Clothing,3,298.42,4259,S003,895.26,2023,5,1,2
2022-03-23,P019,Toys,4,136.33,3393,S001,545.32,2022,3,2,1
2023-06-12,P037,Home Goods,7,417.63599999999997,2375,S003,2923.4519999999998,2023,6,0,2
2023-10-12,P007,Books,3,161.42,3588,S004,484.26,2023,10,3,4
2023-09-12,P046,Toys,4,423.6,4669,S001,1694.4,2023,9,1,3
2023-05-26,P035,Clothing,8,116.52,3094,S003,932.16,2023,5,4,2
2024-08-17,P045,Books,4,20.7,4148,S001,82.8,2024,8,5,3
2022-08-06,P013,Toys,9,169.884,3390,S002,1528.956,2022,8,5,3
2023-10-05,P010,Electronics,4,103.62,4262,S003,414.48,2023,10,3,4
2022-04-08,P002,Toys,4,259.06,1542,S001,1036.24,2022,4,4,2
2022-04-22,P006,Home Goods,5,109.81,3866,S001,549.05,2022,4,4,2
2023-12-14,P008,Books,1,575.9399999999999,4752,S003,575.9399999999999,2023,12,3,4
2023-12-06,P036,Home Goods,7,192.40500000000003,2059,S001,1346.8350000000003,2023,12,2,4
2024-09-20,P025,Electronics,9,356.41,1756,S003,3207.69,2024,9,4,3
2023-11-28,P044,Electronics,9,440.17499999999995,4495,S003,3961.575,2023,11,1,4
2024-11-28,P047,Home Goods,1,739.89,3398,S004,739.89,2024,11,3,4
2022-03-19,P040,Books,6,499.95,1187,S004,2999.7,2022,3,5,1
2022-05-31,P007,Electronics,3,436.07,4598,S001,1308.21,2022,5,1,2
2022-03-12,P046,Electronics,4,382.39,3381,S001,1529.56,2022,3,5,1
2022-09-29,P023,Toys,8,199.36,1482,S001,1594.88,2022,9,3,3
2023-11-11,P019,Clothing,4,568.665,2239,S002,2274.66,2023,11,5,4
2024-02-22,P046,Electronics,8,478.77,2181,S003,3830.16,2024,2,3,1
2022-03-14,P022,Books,4,21.46,4997,S003,85.84,2022,3,0,1
2024-11-17,P013,Books,9,410.37,3714,S002,3693.33,2024,11,6,4
2024-08-20,P021,Toys,6,140.184,4312,S002,841.104,2024,8,1,3
2023-02-15,P001,Books,1,283.36,1295,S001,283.36,2023,2,2,1
2022-05-01,P019,Toys,2,238.56,4533,S003,477.12,2022,5,6,2
2022-09-08,P033,Electronics,7,292.13,1044,S004,2044.9099999999999,2022,9,3,3
2022-07-11,P004,Electronics,7,335.964,3542,S004,2351.748,2022,7,0,3
